秋官司宼第五鄭氏註惟王建國辨方正位體國經野設官分職以爲民極乃立秋官司宼使帥其屬而掌邦禁以佐王刑邦國	禁所以防姦者也刑正人之法孝經說曰刑者侀也過岀罪施
司約掌邦國及萬民之約劑治神之約爲上治民之約次之治地之約次之治功之約次之治器之約次之治摯之約次之	此六約者諸侯以下至於民皆有焉劑謂劵書也治者理其相抵冒上下之差也神約謂命祀郊社羣望及所祖宗也夔子不祀祝融楚人伐之民約謂征稅遷移仇讎旣和若懷宗九姓在晉殷民六族七族在魯衛皆是也地約謂經界所至田萊之比也功約謂王功國功之屬賞爵所及也器約謂禮樂吉凶車服所得用也摯約謂玉帛禽鳥相與往來也○約於妙反後同比毗志反又必二反
凡大約劑書於宗彞小約劑書於丹圖	大約劑邦國約也書於宗廟之六彞欲神監焉小約劑萬民約也丹圖未聞或有彫器簠簋之屬有圖象者與春秋傳曰斐豹隷也著於丹書今俗語有鐵劵丹書豈此舊典之遺言○與音餘斐音非又方尾反
若有訟者則珥而辟藏其不信者服墨刑	鄭司農云謂有爭訟罪罰刑書謬誤不正者爲之開藏取本刑書以正之當開時先祭之玄謂訟訟約若宋仲幾薛宰者也辟藏開府視約書不信不如約也珥讀曰衈謂殺雞取血釁其戶○藏才浪反下同爲于僞反
若大亂則六官辟藏其不信者殺	大亂謂僭約若呉楚之君僭稱王晉文公請隧以葬者六官辟藏明罪大也六官初受盟約之貳
司盟掌盟載之灋	載盟辭也盟者書其辭於策殺牲取血坎其牲加書於上而埋之謂之載書春秋傳曰宋寺人惠牆伊戾坎用牲加書爲世子痤與楚客盟〇痤才戈反
凡邦國有疑會同則掌其盟約之載及其禮儀北面詔明神旣盟則貳之	有疑不協也明神神之明察者謂日月山川也覲禮加方明于壇上所以依之也詔之者讀其載書以告之也貳之者寫副當以授六官
盟萬民之犯命者詛其不信者亦如之	盟詛者欲相與共惡之也犯命犯君敎令也不信違約者也春秋傳曰臧紇犯門斬關以岀乃盟臧氏又曰鄭伯使卒出豭行岀犬雞以詛射潁考叔者○詛側慮反紇恨發反
凡民之有約劑者其貳在司盟	貳之者檢其自相違約
有獄訟者則使之盟詛	不信則不敢聽此盟詛所以省獄訟
凡盟詛各以其地域之衆庶共其牲而致焉旣盟則爲司盟共祈酒脯	使其邑閭出牲來盟巳又使出酒脯司盟爲之祈明神使不信者必凶
職金掌凡金玉錫石丹靑之戒令	靑空靑也
受其入征者辨其物之媺惡與其數量楬而璽之入其金錫于爲兵器之府入其玉石丹靑于守藏之府	爲兵器者攻金之工六也守藏者玉府內府也鄭司農云受其入征者謂主受采金玉錫石丹靑者之租稅也楬而璽之者楬書其數量以著其物也璽者印也旣楬書揃其數量又以印封之今時之書有所表識謂之楬櫫○楬音竭璽音徙守音狩著直略反又張慮反揃音牋識申志反又如字櫫音豬
入其要	要凡數也入之於大府
掌受士之金罰貨罰入于司兵	給治兵及工直也貨泉貝也罰罰贖也書曰金作贖刑〇贖常戍反一音蜀
旅于上帝則共其金版饗諸侯亦如之	鉼金謂之版此版所施未聞〇版音板鉼必領反
凡國有大故而用金石則掌其令	主其取之令也用金石者作槍雷椎㨃之屬○槍七羊反雷音誄又爲礌郎對反椎直追反㨃宅耕反
司厲掌盜賊之任器貨賄辨其物皆有數量賈而楬之入于司兵	鄭司農云任器貨賄謂盜賊所用傷人兵器及所盜財物也入于司兵若今時傷殺人所用兵器盜賊贓加責没入縣官○賈音嫁
其奴男子入于罪隷女子入于舂槀	鄭司農云謂坐爲盜賊而爲奴者輸於罪隷舂人槀人之官也由是觀之今之爲奴婢古之罪人也故書曰予則奴戮汝論語曰箕子爲之奴罪隷之奴也故春秋傳曰斐豹隷也著於丹書請焚丹書我殺督戎恥爲奴欲焚其籍也玄謂奴從坐而没入縣官者男女同名〇槀古老反
凡有爵者與七十者與未齓者皆不爲奴	有爵謂命士以上也齓毀齒也男八歲女七歲而毀齒毀況僞反
犬人掌犬牲凡祭祀共犬牲用牷物伏瘞亦如之	鄭司農云牷純也物色也伏謂伏犬以王車轢之瘞謂埋祭也爾雅曰祭地曰瘞埋〇牷音全瘞於例反轢音歷
凡幾珥沈辜用駹可也	故書駹作龍鄭司農云幾讀爲庪爾雅曰祭山曰庪縣祭川曰浮沈大宗伯職曰以埋沈祭山川林澤以罷辜祭四方百物龍讀爲駹謂不純色也玄謂幾讀爲刏珥當爲衈刏衈者釁禮之事〇駹亡江反庪九委反又居綺反縣音玄罷孚逼反
凡相犬牽犬者屬焉掌其政治	相謂視擇知其善惡○相息亮反
司圜掌收敎罷民凡害人者弗使冠飾而加明刑焉任之以事而收敎之能改者上罪三年而舍中罪二年而舍下罪一年而舍其不能改而出圜土者殺雖出三年不齒	弗使冠飾者著黑幪若古之象刑與舍釋之也鄭司農云罷民謂惡人不從化爲百姓所患苦而未入五刑者也故曰凡害人者不使冠飾任之以事若今時罰作矣○著丁略反幪莫公反又莫貢反與音餘
凡圜土之刑人也不虧體其罰人也不虧財	言其刑人但加以明刑罰人但任之以事耳鄭司農云以此知其爲民所苦而未入刑者也故大司宼職曰凡萬民之有罪過而未麗於法而害於州里者桎梏而坐諸嘉石役諸司空又曰以嘉石平罷民國語曰罷士無伍罷女無家言爲惡無所容入也玄謂圜上所收敎者過失害人巳麗於法者
掌囚掌守盜賊凡囚者上罪梏拲而桎中罪桎梏下罪梏王之同族拲有爵者桎以待弊罪	凡囚者謂非盜賊自以他罪拘者也鄭司農云拲者兩手共一木也桎梏者兩手各一木也玄謂在手曰梏在足曰桎中罪不拲手足各一木耳下罪又去桎王同族及命士以上雖有上罪或拲或桎而已弊猶斷也〇梏古毒反參著曰梏偏著曰桎說文梏手械也桎足械也拲姜奉反一居辱反漢書音拱一音恐桎之實反
及刑殺告刑于王奉而適朝士加明梏以適市而刑殺之	告刑于王吿王以今日當行刑及所刑姓名也其死罪也曰某之罪在大辟其刑罪則曰某之罪在小辟奉而適朝者重刑爲王欲有所赦且當以付士士郷士也郷士加明梏者謂書其姓名及其罪於梏而著之也囚時雖有無梏者至於刑殺皆設之以適市就衆也庶姓無爵者皆刑殺於市〇著丁略反又張慮反
凡有爵者與王之同族奉而適甸師氏以待刑殺	適甸師氏亦由朝乃往也待刑殺者掌戮將自市來也文王世子曰雖親不以犯有司正術也所以體異姓也刑于隱者不與國人慮兄弟也
掌戮掌斬殺賊諜而搏之	斬以鈇鉞若今要斬也殺以刀刃若今棄市也諜謂姦宼反閒者賊與諜罪大者斬之小者殺之搏當爲膊諸城上之膊字之誤也膊謂去衣磔之○諜音牒搏普博反磔也要一遥反閒去聲
凡殺其親者焚之殺王之親者辜之	親緦服以內也焚燒也易曰焚如死如棄如辜之言枯也謂磔之
凡殺人者踣諸市肆之三日	髠者必王之同族不宮者宮之爲翦其類髠頭而已守積積在隱者宜也○髠苦門反積子賜反
司隷掌五隷之灋辨其物而掌其政令	五隷謂罪隷四翟之隷也物衣服兵器之屬
帥其民而搏盜賊役國中之辱事爲百官積任器凡囚執人之事	民五隷之民也鄭司農云百官所當任持之器物此官主爲積聚之也玄謂任猶用也〇爲于僞反
邦有祭祀賔客喪紀之事則役其煩辱之事	煩猶劇也士喪禮下篇曰隷人涅廁
掌帥四翟之隷使之皆服其邦之服執其邦之兵守王宮與野舍之厲禁	野舍王行所止舍也厲遮例也○例音烈
罪隷掌役百官府與凡有守者掌使令之小事	役給其小役
凡封國若家牛助爲牽徬	鄭司農云凡封國若家謂建諸侯立大夫家也牛助爲牽徬此官主爲送致之也玄謂牛助國以牛助轉徙也罪隷牽徬之在前曰牽在旁曰徬○徬歩浪反
其守王宮與其厲禁者如蠻隷之事蠻隷掌役校人養馬其在王宮者執其國之兵以守王宮在野外則守厲禁	○校戶敎反
閩隷掌役畜養鳥而阜蕃敎擾之掌子則取隷焉	杜子春云子當爲祀玄謂掌子者王立世子置臣使掌其家事而以閩隷役之
夷隷掌役牧人養牛馬與鳥言	鄭司農云夷狄之人或曉鳥獸之言故春秋傳曰介葛廬聞牛鳴曰是生三犧皆用矣是以貉隷職掌與獸言
其守王宫者與其守厲禁者如蠻隷之事貉隷掌役服不氏而養獸而敎擾之掌與獸言	不言阜蕃者猛獸不可服又不生乳於圈檻也○生如字又色敬反乳而樹反圏求阮反檻戶覽反
其守王宮者與其守厲禁者如蠻隷之事布憲掌憲邦之刑禁正月之吉執旌節以宣布于四方而憲邦之刑禁以詰四方邦國及其都鄙達于四海	憲表也謂縣之也刑禁者國之五禁所以左右刑罰者司宼正月布刑于天下正歲又縣其書于象魏布憲於司宼布刑則以旌節出宣令之於司宼縣書則亦縣之于門閭及都鄙邦國刑者王政所重故屢丁寧焉詰謹也使四方謹行之爾雅曰九夷八蠻六戎五狄謂之四海○詰起吉反縣音玄
凡邦之大事合衆庶則以刑禁號令禁殺戮掌司斬殺戮者凡傷人見血而不以吿者攘獄者遏訟者以吿而誅之	司猶察也察此四者告於司宼罪之也斬役戮謂吏民相斬相殺相戮者傷人見血見血乃爲傷人耳鄭司農云攘獄者距當獄者也遏訟者遏止欲訟者也玄謂攘猶卻也卻獄者言不受也
禁暴氏掌禁庶民之亂暴力正者撟誣犯禁者作言語而不信者以告而誅之	民之好爲侵陵稱詐謾誕此三者亦刑所禁也力正以力强得正也○橋居表反謾武諫反一亡半反
凡國聚衆庶則戮其犯禁者以徇凡奚隷聚而出入者則司牧之戮其犯禁者	奚隷女奴男奴也其聚出入有所使
野廬氏掌達國道路至于四畿	達謂巡行通之使不陷絕也去王城五百里曰畿○行下孟反
比國郊及野之道路宿息井樹	比猶校也宿息廬之屬賔客所宿及晝止者也井共飲食樹爲蕃蔽
若有賔客則令守涂地之人聚柝之有相翔者則誅之	守涂地之人道所岀廬宿旁民也相翔猶昌翔觀伺者也鄭司農云聚柝之聚擊柝以宿衛之也有姦人相翔於賔客之側則誅之不得令宼盜賔客○柝音託令平聲
凡道路之舟車轚互者敘而行之	舟車轚互謂於迫隘處也車有轘轅坻閣舟有砥柱之屬其過之者使以次敘之○轚音計又古的反隘烏賣反轘戶關反坻之爾反又都禮反
凡有節者及有爵者至則爲之辟	辟辟行人亦使守涂地者
禁野之橫行徑踰者	皆爲防姦也橫行妄由田中徑踰射邪趨疾越隄渠也○射食亦反邪似嗟反
凡國之大事比脩除道路者	比校治道者名若今次金敘大功
掌凡道禁	禁謂若今絕蒙大巾持兵杖之屬
邦之大師則令埽道路且以幾禁行作不時者不物者	不時謂不夙則莫者也不物謂衣服操持非此常人也幾禁之者備姦人內賊及反閒○莫音暮操七曹反
蜡氏掌除骴	曲禮四足死者曰漬故書骴作脊鄭司農云脊讀爲漬謂死人骨也月今曰掩骼埋胔骨之尚有肉者也及禽獸之骨皆是○蜡淸預反骴似賜反漬胔同又作㱴骼古百反
凡國之大祭祀令州里除不蠲禁刑者任人及凶服者以及郊野大師大賔客亦如之	蠲讀如吉圭惟饎之圭圭絜也刑者黥劓之屬任人司圜所收敎罷民也凶服服衰絰也此所禁除者皆爲不欲見人所薉惡也〇蠲古玄反舊音圭饎昌志反罷音皮衰七雷反薉紆廢反
若有死於道路者則令埋而置楬焉書其日月焉縣其衣服任器于有地之官以待其人	有地之官主此地之吏也其人其家人也鄭司農云楬欲令其識取之今時楬櫫是也有地之官有部界之吏今時郷亭是也〇楬音竭
掌凡國之骴禁	禁謂孟春掩骼埋胔之屬
雍氏掌溝瀆澮池之禁凡害於國稼者春令爲阱擭溝瀆之利於民者秋令塞阱杜擭	溝瀆澮田閒通水者也池謂陂障之水道也害於國稼謂水潦及禽獸也阱穿地爲􁍴所以禦禽獸其或超踰則陷焉世謂之陷阱擭柞鄂也堅地阱淺則設柞鄂於其中秋而杜塞阱擭收刈之時爲其陷害人也書粊誓曰􁄽乃擭敜乃阱時秋也伯禽以出師征徐戎〇阱在性反擭胡化反􁍴七豔反柞才伯反又在洛反鄂五格反又五各反粊音袐􁄽音杜敜乃協反
禁山之爲苑澤之沈者	爲其就禽獸魚鼈自然之居而害之鄭司農云不得擅爲苑囿於山也澤之沈者謂毒魚水蟲之屬○苑紆阮反
萍氏掌國之水禁	水禁謂水中害人之處及入水捕魚鼈不時
幾酒	苛察沽買過多及非時者
謹酒	使民節用酒也書酒誥曰有政有事無彞酒
禁川游者	備波洋卒至沈溺也○洋音翔又音羊卒寸忽反
司寤氏掌夜時	夜時謂夜晚早若今甲乙至戌
以星分夜以詔夜士夜禁	夜士主行夜徼候者如今都候之屬○行下孟反徼古弔反
禦晨行者禁宵行者夜遊者	備其遭宼害及謀非公事禦亦禁也謂遏止之無刑法也晨先明也宵定昏也書曰宵中星虛春秋傳曰夜中星隕如雨○先悉薦反
司烜氏掌以夫遂取明火於日以鑒取明水於月以共祭祀之明齍明燭共明水	夫遂陽遂也鑒鏡屬取水者世謂之方諸取日之火月之水欲得隂陽之絜氣也明燭以照饌陳明水以爲玄酒鄭司農云夫發聲明齍謂以明水滫滌粢盛黍稷○夫方符反或音符齍音資
凡邦之大事共墳燭庭燎	故書墳爲蕡鄭司農云蕡燭麻燭也玄謂墳大也樹於門外曰大燭於門內曰庭燎皆所以照衆爲明○墳扶云反燎力召反蕡扶云反
中春以木鐸脩火禁于國中	爲季春將岀火也火禁謂用火之處及備風燥○中音仲
軍旅脩火禁邦若屋誅則爲明竁焉	鄭司農云屋誅謂夷三族無親屬收葬者故爲葬之也三夫爲屋一家田爲一夫以此知三家也玄謂屋讀如其刑剭之剭剭誅謂所殺不於市而以適甸師氏者也明竁若今楬頭明書其罪法也司烜掌明竁則罪人夜葬與○竁昌絹反剭音屋又音握與音餘
條狼氏掌執鞭以趨辟王岀入則八人夾道公則六人侯伯則四人子男則二人	趨辟趨而辟行人若今卒辟車之爲也孔子曰富而可求雖執鞭之士吾亦爲之言士之賤也○趨七須反辟婢亦反又音避卒子忽反辟車必亦反
凡誓執鞭以趨於前且命之誓僕右曰殺誓馭曰車轘誓大夫曰敢不關鞭五百誓師曰三百誓邦之大史曰殺誓小史曰墨	前謂所誓衆之行前也有司讀誓辭則大言其刑以警所誓也誓者謂岀軍及將祭祀時也岀軍之誓誓左右及馭則書之甘誓備矣郊特牲說祭祀之誓曰十之日王立于澤親聽誓命受敎諫之義也車轘謂車裂也師樂師也大史小史主禮事者鄭司農云誓大夫曰敢不關謂不關於君也玄謂大夫自受命以出則其餘事莫不復請○轘戶串反一音環大音泰行戸剛反復音服請音情
脩閭氏掌比國中宿互柝者與其國粥而比其追胥者而賞罰之	國中城中也粥養也國所游養謂羨卒也追逐宼也胥讀爲偦故書互爲巨鄭司農云宿謂宿衛也巨當爲互謂行馬所以障互禁止人也柝謂行夜擊柝○比毗志反粥音育追如字又張類反偦音胥又息呂反
禁徑踰者與以兵革趨行者與馳騁於國中者	皆爲其惑衆
邦有故則令守其閭互唯執節者不幾	令者令其閭內之閭胥里宰之屬
㝠氏掌設弧張	􁀦張罿罦之屬所以扃絹禽獸○㝠音覓罿昌容反又上凶反罦音浮扃古熒反絹古犬反一古縣反下同
爲阱擭以攻猛獸以靈鼓􁍰之	靈鼓六面鼓􁍰之使驚趨阱擭○􁍰丘于反
若得其獸則獻其皮革齒須備	鄭司農云須直謂頥下須備謂搔也○搔音爪
庶氏掌除毒蠱以攻說禬之嘉草攻之	毒蠱蟲物而病害人者賊律曰敢蠱人及敎令者弃市攻說祈名祈其神求去之也嘉草藥物其狀未聞攻之謂燻之鄭司農云禬除也玄謂此禬讀如潰癕之潰〇庶章預反蠱音古禬音潰令力呈反去起呂反燻許云反
凡􁍰蠱則令之比之	使爲之又校次之
穴氏掌攻蟄獸各以其物火之	蟄獸熊羆之屬冬藏者也將攻之必先燒其所食之物於穴外以誘出之乃可得之
以時獻其珍異皮革翨氏掌攻猛鳥各以其物爲媒而掎之	猛鳥鷹隼之屬置其所食之物於絹中鳥來下則掎其脚〇掎居綺反隼息允反
以時獻其羽翮	○翮戶革反
柞氏掌攻草木及林麓	林人所養者山足曰麓○柞側百反麓音鹿
夏日至令刊陽木而火之冬日至令剥隂本而水之	刋剥互言耳皆謂斫去次地之皮生山南爲陽木生山北爲隂木火之水之則使其肄不生○刋苦干反肄以四反
若欲其化也則春秋變其水火	化猶生也謂時以種榖也變其水火者乃所火則水之所水則火之則其土和美
凡攻木者掌其政令	除木有時
薙氏掌殺草春始生而萌之夏日至而夷之秋繩而芟之冬日至而耜之	故書萌作甍杜子春云甍當爲萌謂耕反其萌牙書亦或爲萌玄謂萌之有以玆其斫其生者夷之以鈎鎌迫地芟之也若今取茭矣含實曰繩芟其繩則實不成孰耜之以耜測凍土剗之○繩以證反芟所銜反甍音萌玆其音基鉏也鎌音廉茭音交剗初産反
若欲其化也則以水火變之	謂以火燒其所芟萌之草巳而水之則其土亦和美矣月令季夏燒薙行水利以殺草如以熱湯是其一時著之
掌凡殺草之政令硩蔟氏掌覆夭鳥之巢	覆猶毀也夭鳥惡鳴之鳥若鴞􁍵○覆芳復反夭音妖鴞于驕反􁍵音服
以方書十日之號十有二辰之號十有二月之號十有二歲之號二十有八星之號縣其巢上則去之	方版也日謂從甲至癸辰謂從子至亥月謂從娵至荼歲謂從攝提格至赤奮若星謂從角至軫夭鳥見此五者而去其詳未聞○縣音玄娵子須反荼音餘又音舒又音徒
翦氏掌除蠹物以攻禜攻之以莽草熏之	蠹物穿食人器物者蟲魚亦是也攻禜祈名莽草藥物殺蟲者以熏之則死故書蠹爲櫜杜子春云櫜當爲蠹○蠹丁故反禜音詠莽亡蕩反櫜古毛反
凡庶蠱之事	庶除毒蟲者蠱蠹之類或熏以莽草則去○庶章預反
赤􁍶氏掌除牆屋以蜃炭攻之以灰洒毒之	洒灑也除牆屋者除蟲豸藏逃其中者蜃大蛤也擣其炭以坋之則走淳之以灑之則死故書蜃爲晨鄭司農云晨當爲蜃書亦或爲蜃○蜃市軫反洒色買反又霜寄反豸直氏反坋蒲悶反淳之純反
凡隙屋除其貍蟲	貍蟲䗪肌蛷之屬〇貍莫皆反又莫拜反䗪章夜反蛷音求
蟈氏掌去鼃黽焚牡蘜以灰洒之則死	牡蘜蘜不華者齊魯之閒謂鼃爲蟈黽耿黽也蟈與耿黽尤怒鳴爲聒人耳去之〇去起呂反鼃戶媧反黽莫幸反蘜弓六反
以其煙被之則凡水蟲無聲	杜子春云假令風從東方來則於水東面爲煙令煙西行被之水上〇被皮義反
壷涿氏掌除水蟲以炮土之鼓􁍰之以焚石投之	水蟲狐蜮之屬故書炮作泡杜子春讀炮爲苞有苦葉之苞玄謂燔之炮之炮炮土之鼓瓦鼓也焚石投之使驚去
若欲殺其神則以牲橭午貫象齒而沈之則其神死淵爲陵	神謂水神龍罔象故書橭爲梓午爲五杜子春云梓當爲橭橭讀爲枯枯榆木名書或爲樗又云五貫當爲午貫〇橭音怙又讀爲枯亦音姑山榆也梓音子樗勑居反
庭氏掌射國中之夭鳥若不見其鳥獸則以救日之弓與救月之矢夜射之	不見鳥獸謂夜來鳴呼爲怪者獸狐狼之屬鄭司農云救日之弓救月之矢謂日月食所作弓矢玄謂日月之食隂陽相勝之變也於日食則射大隂月食則射大陽與〇射食亦反呼喚故反大音泰下同
若神也則以大隂之弓與枉矢射之	神謂非鳥獸之聲若或叫乎宋大廟譆譆出出者大隂之弓救月之弓枉矢救日之矢與不言救月之弓與救日之矢者互言之救日用枉矢則救月以恒矢可知也〇譆許其反岀本作詘
銜枚氏掌司嚻	察嚻讙者爲其聒亂在朝者之言語〇嚻五羔反讙呼九反
國之大祭祀令禁無嚻	令令主祭祀者
軍旅田役令銜枚	爲其言語以相誤
禁嘂呼歎嗚於國中者行歌哭於國中之道者	爲其惑衆相感動嗚吟也○嘂音叫
伊耆氏掌國之大祭祀共其杖咸	咸讀爲函老臣雖杖於朝事鬼神尚敬去之有司以此函藏之旣事乃授之○去起呂反
軍旅授有爵者杖	别吏卒且以扶尊者將軍杖鉞○别彼烈反
共王之齒杖	王之所以賜老者之杖鄭司農云謂年七十當以王命受杖者今時亦命之爲王杖玄謂王制曰五十杖於家六十杖於郷七十杖於國八十杖於朝
大行人掌大賔之禮及大客之儀以親諸侯	大賔要服以內諸侯大客謂其孤卿○要於遥反
春朝諸侯而圖天下之事秋覲以比邦國之功夏宗以陳天下之謨冬遇以協諸侯之慮時會以發四方之禁殷同以施天下之政	此六事者以王見諸侯爲文圖比陳協皆考績之言王者春見諸侯則圖其事之可否秋見諸侯則比其功之髙下夏見諸侯則陳其謀之是非冬見諸侯則合其慮之異同六服以其朝歲四時分來更迭如此而徧時會即時見也無常期諸侯有不順服者王將有征討之事則旣朝王命爲壇於國外合諸侯而發禁命事焉禁謂九伐之法殷同即殷見也王十二歲一巡守若不巡守則殷同殷同者六服盡朝旣朝王亦命爲壇於國外合諸侯而命其政政謂邦國之九法殷同四方四時分來歲終則徧矣九伐九法皆抂司馬職司馬法曰春以禮朝諸侯圖同事夏以禮宗諸侯陳同謀秋以禮覲諸侯比同功冬以禮遇諸侯圖同慮時以禮會諸侯施同政殷以禮宗諸侯發同禁○朝直遙反比毗志反見竝賢遍反
時聘以結諸侯之好殷覜以除邦國之慝	此二事者亦以王見諸侯之臣使來者爲文也時聘者亦無常期天子有事諸侯使大夫來聘親以禮見之禮而遣之所以結其恩好也天子無事則巳殷頫謂一服朝之歲也慝猶惡也一服朝之歲五服諸侯皆使卿以聘禮來覜天子天子以禮見之命以政禁之事所以除其惡行○好呼報反覜通弔反慝吐得反
閒問以諭諸侯之志歸脤以交諸侯之福賀慶以贊諸侯之喜致禬以補諸侯之烖	此四者王使臣於諸侯之禮也閒問者閒歲一問諸侯謂存省之屬諭諸侯之志者諭言語諭書名其類也交或往或來者也􁆒助也致禬凶禮之弔禮禬禮也𥙷諸侯烖有若春秋澶淵之會謀歸宋財○閒去聲脤上忍反禬音會澶市然反
以九儀辨諸侯之命等諸臣之爵以同邦國之禮而待其賔客	九儀謂命者五公侯伯子男也爵者四孤卿大夫士也
上公之禮執桓圭九寸繅藉九寸冕服九章建常九斿樊纓九就貳車九乘介九人禮九牢其朝位賔主之閒九十歩立當車軹擯者五人廟中將幣三享王禮再祼而酢饗禮九獻食禮九舉岀入五積三問三勞諸侯之禮執信圭七寸繅藉七寸冕服七章建常七斿樊纓七就貳車七乘介七人禮七牢朝位賔主之間七十歩立當前疾擯者四人廟中將幣三享王禮壹祼而酢饗禮七獻食禮七舉出入四積再問再勞諸伯執躬圭其他皆如諸侯之禮諸子執穀璧五寸繅藉五寸冕服五章建常五斿樊纓五就貳車五乘介五人禮五牢朝位賔主之閒五十歩立當車衡擯者三人廟中將幣三享王禮壹祼不酢饗禮五獻食禮五舉出入三積壹問壹勞諸男執蒲璧其他皆如諸子之禮	繅藉以五采韋衣板若奠玉則以藉之冕服著冕所服之衣也九章者自山龍以下七章者自華蟲以下五章者自宗彞以下也常旌旗也斿其屬幓垂者也樊纓馬飾也以罽飾之每一處五采備爲一就就成也貳副也介輔已行禮者也禮大禮饔餼也三牲備爲一牢朝位謂大門外賔下車及王車出迎所立處也王始立六門內交擯三辭乃乘車而迎之齊僕爲之節上公立當軹侯伯立當疾子男立當衡王立當軫與廟受命祖之廟也饗設盛禮以飲賔也問問不恙也勞謂苦倦之也皆有禮以幣致之故書祼作果鄭司農云車軹軹也三享三獻也祼讀爲灌再灌再飲公也而酢報飲王也舉舉樂也出入五積謂饋之芻米也前疾謂駟馬車轅前胡下垂柱地者玄謂三享皆束帛加璧庭實惟國所有朝士儀曰奉國地所出重物而獻之明臣職也朝先享不言朝者朝正禮不嫌有等也王禮王以鬱鬯禮賔也鬱人職曰凡祭祀賔客之祼事和鬱鬯以實彞而陳之禮者使宗伯攝酌圭瓚而祼王旣拜送爵又攝酌璋瓚而祼后又拜送爵是謂再祼再祼賔乃酢王也禮侯伯一祼而酢者祼賔賔酢王而巳后不祼也禮子男一祼不酢者祼賔而巳不酢王也不酢之禮聘禮禮賔是與九舉舉牲體九飯也出入謂從來訖去也毎積有牢禮米禾芻薪凡數不同者皆降殺〇繅音藻藉在夜反斿音留下同樊畔干反乘繩證反軹之氏反或居氏反擯必刃反祼古亂反食禮音嗣積子賜反勞去聲信音申後信圭同衣版於旣反著丁略反屬章玉反幓音杉罽居例反齊側皆反與音餘飲於鴆反恙羊尚反柱張矩反飯扶晩反
凡大國之孤執皮帛以繼小國之君岀入三積不問壹勞朝位當車前不交擯廟中無相以酒禮之其他皆眡小國之君	此以君命來聘者也孤尊旣聘享更自以其贄見執束帛而巳豹皮表之爲飾繼小國之君言次之也朝聘之禮毎一國畢乃前不交擯者不使介傳辭交于王之擯親自對擯者也廟中無相介皆入門西上而立不前相禮者聘之介是與以酒禮之酒謂齊酒也和之不用鬱鬯耳其他謂貳車及介牢禮賔主之閒擯者將幣祼酢饗食之數〇相息亮反又息丈反見賢遍反下壹見同齊才計反
凡諸侯之卿其禮各下其君二等以下及其大夫士皆如之	此亦以君命來聘者也所下其君者介與朝位賔主之閒也其餘則自以其爵聘義曰上公七介侯伯五介子男三介是謂使卿之聘之數也朝位則上公七十歩侯伯五十歩子男三十歩與
邦畿方千里其外方五百里謂之侯服歲壹見其貢祀物又其外方五百里謂之甸服二歲壹見其貢嬪物又其外方五百里謂之男服三歲壹見其貢器物又其外方五百里謂之采服四歲壹見其貢服物又其外方五百里謂之衛服五歲壹見其貢材物又其外方五百里謂之要服六歲壹見其貢貨物	要服蠻服也此六服去王城三千五百里相距方七千里公侯伯子男封焉其朝貢之歲四方各四分趨四時而來或朝春或宗夏或覲秋或遇冬祀貢者犧牲之屬故書嬪作頻鄭司農云嬪物婦人所爲物也爾雅曰嬪婦也玄謂嬪物絲枲也器物尊彞之屬服物玄纁絺纊也材物八材也貨物龜貝也
九州之外謂之蕃國世壹見各以其所貴寶爲摯	九州之外夷服鎭服蕃服也曲禮曰其在東夷北狄西戎南蠻雖大曰子春秋傳曰𣏌伯也以夷禮故曰子然則九州之外其君皆子男也無朝貢之歲父死子立及嗣王即位乃一來耳各以其所貴寶爲摯則蕃國之君無執玉瑞者是以謂其君爲小賔臣爲小客所貴寶見傳者若犬戎獻白狼白鹿是也其餘則周書王會備焉○見賢遍反傳直戀反一如字
王之所以撫邦國諸侯者歲徧存三歲徧覜五歲徧省七歲屬象胥諭言語協辭命九歲屬瞽史諭書名聽聲音十有一歲達瑞節同度量成牢禮同數器脩灋則十有二歲王巡守殷國	撫猶安也存頫省者王使臣於諸侯之禮所謂閒問也歲者巡守之明歲以爲始也屬猶聚也自五歲之後遂閒歲徧省也七歲省而召其象胥九歲省而召其瞽史皆聚於天子之宮敎習之也故書協辭命作叶詞命鄭司農云象胥譯官也叶當爲汁詞當爲辭書或爲叶辭命玄謂胥讀爲諝王制曰五方之民言語不通耆慾不同達其志通其慾東方曰寄南方曰象西方曰狄鞮北方曰譯此官正爲象者周始有越重譯而來獻是因通言語之官爲象胥云諝謂象之有才知者也辭命六辭之命也瞽樂師也史大史小史也書名書之字也古曰名聘禮曰百名以上至十一歲又徧省焉度丈尺也量豆區釜也數器銓衡也法八法也則八則也達同成脩皆謂齎其法式行至則齊等之也成平也平其僭踰者也王巡守諸侯會者各以其時之方書曰遂覲東后是也其殷國則四方四時分來如平時○屬章束反譯音亦汁之十反叶也又音協諝思敘反耆市志反鞮丁兮反重直龍反知咅智齎子兮反
凡諸侯之王事辨其位正其等協其禮賔而見之	王事以王之事來也詩云莫敢不來王孟子曰諸侯有王○賔一云應言擯
若有大喪則詔相諸侯之禮	詔相左右敎告之也○相息亮反
若有四方之大事則受其幣聽其辭	四方之大事謂國有兵宼諸侯來告急者禮動不虛皆有贄幣以崇敬也受之以其事入告王也聘禮曰若有言則以束帛如享禮
