夏官司馬第四鄭氏註惟王建國辨方正位體國經野設官分職以爲民極乃立夏官司馬使帥其屬而掌邦政以佐王平邦國	政正也所以正不正者也孝經說曰政者正也正德名以行道
揚軍旅	爲之威武以觀敵詩云維師尙父時維鷹揚
降圍邑	圍邑欲降者受而降之春秋傳曰齊人降鄣〇降戸江反
挈壷氏掌挈壷以令軍井挈轡以令舍挈畚以令糧	鄭司農云挈壷以令軍井謂爲軍穿井井成挈壷縣其上令軍中士衆皆望見知此下有井壷所以盛飲故以壷表井挈轡以令舍亦縣轡于所當舍止之處使軍望見知當舍止于此轡所以駕舍故以轡表舍挈畚以令糧亦縣畚于所當稟假之處令軍望見知當稟假于此下也畚所以盛糧之器故以畚表稟軍中人多車騎雜會讙囂號令不能相聞故各以其物爲表省煩趨疾于事便也○畚音本爲于僞反下爲沃同縣音玄稟彼錦反讙呼端反囂五髙反一許驕反省所景反
凡軍事縣壷以序聚柝凡喪縣壷以代哭者皆以水火守之分以日夜	鄭司農云縣壷以爲漏以序聚柝以次更聚擊柝備守也玄謂擊柝兩木相𫾣行夜時也代亦更也禮未大斂代哭以水守壷者爲沃漏也以火守壷者夜則視刻數也分以日夜者異晝夜漏也漏之箭晝夜共百刻冬夏之閒有長短焉大史立成法有四十八箭○柝音託行下孟反
及冬則以火爨鼎水而沸之而沃之	鄭司農云冬水凍漏不下故以火炊水沸以沃之謂沃漏也○爨七端反
射人掌國之三公孤卿大夫之位三公北面孤東面卿大夫西面其摯三公執璧孤執皮帛卿執羔大夫鴈	位將射始入見君之位不言士者此與諸侯之賔射士不與也燕禮曰公升即位于席西郷小臣納卿大夫卿大夫皆入門右北面東上士立於西方東面北上大射亦云則凡朝燕及射臣見于君之禮同○見賢遍反不與音預
諸侯在朝則皆北面詔相其灋	謂諸侯來朝而未歸王與之射於朝者皆北面從三公位法其禮儀
若有國事則掌其戒令詔相其事	謂王有祭祀之事諸侯當助其薦獻者也戒令吿以齊與期○齊側皆反
掌其治達	謂諸侯因與王射及助祭而有所治受而達之於王王有命又受而下之
以射灋治射儀王以六耦射三侯三獲三容樂以騶虞九節五正諸侯以四耦射二侯二獲二容樂以貍首七節三正孤卿大夫以三耦射一侯一獲一容樂以采蘋五節二正士以三耦射豻侯一獲一容樂以采蘩五節二正	射灋王射之禮治射儀謂肆之也鄭司農云三侯熊虎豹也容者乏也待獲者所蔽也九節析羽九重設於長杠也正所射也詩云終日射侯不出正兮二侯熊豹也豻侯豻者獸名也獸有貙豻熊虎玄謂三侯者五正三正二正之侯也二侯者三正二正之侯也一侯者二正而巳此皆與賔射於朝之禮也考二梓人職曰張五采之侯則逺國屬逺國謂諸侯來朝者也五采之侯節五正之侯也正之言正也射者內志正則能中焉畫五正之侯中朱次白次蒼次黄玄居外三正損玄黃二正去白蒼而畫以朱緑其外之廣皆居侯中參分之一中二尺今儒家云四尺曰正二尺曰鵠鵠乃用皮其大如正此說失之矣大射禮豻作干讀如宜豻宜獄之豻豻胡犬也士與士射則以豻皮飾侯下大夫也大夫以上與賔射飾侯以雲氣用采各如其正九節七節五節者奏樂以爲射節之差言節者容侯道之數也樂記曰明乎其節之志不失其事則功成而德行立○耦射音石所射射侯下射牲及注同獲如字正音征豻音岸肆異四二音重平聲杠音江貙勑誅反言正音政下志正大射正同能中丁仲反注射中中侯同去白起呂反下同廣古曠反鵠古毒反
若王大射則以貍步張三侯	鄭司農云貍步謂一舉足爲一步於今爲半步玄謂貍善搏者也行則止而擬度焉其發必獲是以量侯道法之也侯道者各以弓爲度九節者九十弓七節者七十弓五節者五十弓弓之下制長六尺大射禮曰大侯九十參七十干五十是也三侯者司裘所共虎侯熊侯豹侯也列國之君大射亦張三侯數與天子同大侯熊侯也參讀爲糝糝雜也雜者豹鵠而麋節下天子大夫○搏音博度待洛反參素感反干五旦反
王射則令去侯立于後以矢行吿卒令取矢	鄭司農云射人主令人去侯所而立于後也以矢行吿射人主以矢行髙下左右吿于王也大射禮曰大射正立于公後以矢行吿于公下曰留上曰揚左右曰方杜子春說以矢行吿吿白射事于王王則執矢也杜子春說不與禮經合疑非是也卒令取矢謂射卒射人令當取矢者使取矢也玄謂令去侯者命負侯者去侯也郷射曰司馬命獲者執旌以負侯○卒子恤反
祭侯則爲位	祭侯獻服不服不以祭侯爲位爲服不受獻之位也大射曰服不侯西北三步北面拜受爵
與大史數射中	射中數射者中侯之筭也大射曰司射適階西釋弓去扑襲進由中東立于中南北面視筭○數所主反扑普卜反
佐司馬治射正	射正射之法儀也
祭祀則贊射牲相孤卿大夫之灋儀	烝甞之禮有射豕者國語曰禘郊之事天子必自射其牲今立秋有貙劉云○貙尺朱反
會同朝覲作大夫介凡有爵者	作讀如作止爵之作諸侯來至王使公卿有事焉則作大夫使之介也有爵者命士以上不使賤者○介古拜反下同
大師令有爵者乘王之倅車	倅車戌車之副○倅七內反又倉愛反
有大賔客則作卿大夫從	作者選使從王見諸侯〇從才用反
戒大史及大夫介	戒戒其當行者覲禮曰諸公奉篋服加命書于其上升自西階東面大史氏右
大喪與僕人遷尸作卿大夫掌事比其廬不敬者苛罰之	僕人大僕也僕人與射人俱掌王之朝位也王崩小斂大斂遷尸于室堂朝之象也檀弓曰扶君十人師扶右射人扶左君薨以是舉苛謂詰問之〇比毗志反苛音何又呼何反
服不氏掌養猛獸而敎擾之	猛獸虎豹熊羆之屬擾馴也敎習使之馴服王者之敎無不服〇擾而小反又音饒
凡祭祀共猛獸	謂中膳羞者獸人冬獻狼春秋傳曰熊蹯不熟○蹯音煩掌也
賔客之事則抗皮	鄭司農云謂賔客來朝聘布皮帛者服不氏主舉藏之抗讀爲亢其讎之亢玄謂抗者若聘禮曰有司二人舉皮以東○抗苦浪反又公郎反
射則贊張侯以旌居乏而待獲	贊佐也大射禮曰命量人巾車張三侯杜子春云待當爲持書亦或爲持乏讀爲匱乏之乏持獲者所蔽玄謂待獲待射者中舉旌以獲
射鳥氏掌射鳥	鳥謂中膳羞者鳬鴈鴇鴞之屬〇射食亦反鴇音保鴞于苗反
祭祀以弓矢􁍰烏鳶凡賔客會同軍旅亦如之	烏鳶善鈔盜便汙人○􁍰起俱反鈔初敎反
射則取矢矢在侯髙則以并夾取之	鄭司農云王射則射鳥氏主取其矢矢在侯髙者矢著侯髙人手不能及則以幷夾取之并夾鍼箭具夾讀爲甲故司弓矢職曰大射燕射共弓矢并夾○夾音甲著直略反鍼其炎反
羅氏掌羅烏鳥	烏謂卑居鵲之屬〇卑音匹又如字
蜡則作羅襦	作猶用也鄭司農云蜡謂十二月大祭萬物也郊特牲曰天子大蜡謂歲十二月合聚萬物而索饗之襦細宻之羅襦讀爲繻有衣袽之繻玄謂蜡建亥之月此時火伏蟄者畢矣豺旣祭獸可以羅網圍取禽也王制曰豺祭獸然後田又曰昆蟲巳蟄可以火田今俗放火張羅其遺敎〇𥜗女俱反或音須索色白反
中春羅春鳥獻鳩以養國老行羽物	春鳥蟄而始出者若今南郡黄雀之屬是時鷹化爲鳩鳩與春鳥變舊爲新宜以養老助生氣行謂賦賜○中音仲
掌畜掌養鳥而阜蕃敎擾之	阜猶盛也蕃蕃息也鳥之可養使盛大蕃息者謂鵞鶩之屬
祭祀共卵鳥	其卵可薦之鳥○卵音卵
歲時貢鳥物	鴞鴈之屬以四時來
共膳獻之鳥	雉及鶉鴽之屬〇鴽音如
司士掌羣臣之版以治其政令歲登下其損益之數辨其年歲與其貴賤周知邦國都家縣鄙之數卿大夫士庶子之數	損益謂用功過黜陟者縣鄙郷遂之屬故書版爲班鄭司農云班書或爲版版名籍
以詔王治	吿王所當進退
以德詔爵以功詔禄以能詔事以久奠食	德謂賢者食稍食也賢者旣爵乃禄之能者事成乃食之王制曰司馬辨論官材論進士之賢者以吿於王而定其論論定然後官之任官然後爵之位定然後禄之〇奠音定乃食音嗣任音壬
唯賜無常	賜多少由王不如禄食有常品
正朝儀之位辨其貴賤之等王南郷三公北面東上孤○東面北上卿大夫西面北上王族故士虎士在路門之右南面東上大僕大右大僕從者在路門之左南面西上	此王日祝朝事於路門外之位王族故士故爲士晩退留宿衞者未甞仕雖同族不得在王宮大右司右也大僕從者小臣祭僕御僕隷僕○郷許亮反下同大音泰後倣此
司士擯	詔王出揖公卿大夫以下朝者○擯必刃反
孤卿特揖大夫以其等旅揖士旁三揖王還揖門左揖門右	特揖一一揖之旅衆也大夫爵同者衆揖之公及孤卿大夫始入門右皆北面東上王揖之乃就位羣士及故士大僕之屬發在其位羣士位東面王西南郷而揖之三揖者士有上中下王揖之皆逡遁旣復位鄭司農云卿大夫士皆君之所揖禮春秋傳所謂三揖在下○遁音巡
大僕前	前正王視朝之位
王入內朝皆退	王入入路門也王入路門內朝朝者皆退反其官府治處也王之外朝則朝士掌焉玉藻曰朝服以日視朝於內朝朝辨色始入君日出而視之退適路寢聽政使人視大夫大夫退然後適小寢謂諸侯也王日視朝皮弁服其禮則同
掌國中之士治凡其戒令	國中城中
掌擯士者膳其摯	擯士吿見初爲士者於王也鄭司農云膳其摯者王食其所執羔鴈之摯玄謂膳者入於王之膳人○見賢遍反
凡祭祀掌士之戒令詔相其灋事及賜爵呼昭穆而進之	賜爵神惠及下也此所賜王之子姓兄弟祭統曰凡賜爵昭爲一穆爲一昭與昭齒穆與穆齒凡羣有司皆以齒此之謂長㓜有序○相息亮反昭上招反後同
帥其屬而割牲羞俎豆	割牲制體也羞進也
凡會同作士從賔客亦如之	作士從謂選可使從於王者○從才用反
作士適四方使爲介	士使謂自以王命使也介大夫之介也春秋傳曰天王使石尙來歸脤○使色吏反又如字
大喪作士掌事	事謂奠斂之屬
作六軍之士執披	作謂使之也披柩車行所以披持棺者有紐以結之謂之戴鄭司農云披者扶持棺險者也天子旁十二諸侯旁八大夫六士四玄謂結披必當棺束於束繫紐天子諸侯載柩三束大夫士二束喪大記曰君纁披六大夫披四前纁後玄士二披用纁人君禮文欲其數多圍數兩旁言六耳其實旁三〇披方寄反
凡士之有守者令哭無去守	守官不可空也〇守手又反下皆同
國有故則致士而頒其守	故非喪則兵災
凡邦國三歲則稽士任而進退其爵禄	任其所掌治
諸子掌國子之倅掌其戒令與其敎治辨其等正其位	故書倅爲卒鄭司農云卒讀如物有副倅之倅國子謂諸侯卿大夫士之子也燕義曰古者周天子之官有庶子官與周官諸子職同文玄謂四民之業而士者亦世焉國子者是公卿大夫士之副貳戒令致於大子之事敎治脩德學道也位朝位○倅七內反大音泰
國有大事則帥國子而致於大子唯所用之若有兵甲之事則授之車甲合其卒伍置其有司以軍灋治之司馬弗正	軍法百人爲卒五人爲伍弗不也國子屬大子司馬雖有軍事不賦之○卒子忽反下皆同正音征下國正同
凡國正弗及大祭祀正六牲之體	正謂朼載之
凡樂事正舞位授舞器	位佾處
大喪正羣子之服位會同賔客作羣子從	從於王
凡國之政事國子存遊倅使之脩德學道春合諸學秋合諸射以攷其藝而進退之	遊倅倅之未仕者學大學也射射宮也王制曰春秋敎以禮樂冬夏敎以詩書王大子王子羣后之大子卿大夫元士之適子國之俊選皆造焉○適丁歷反
司右掌羣右之政令	羣右戎右齊右道右○齊側皆反
凡軍旅會同合其車之卒伍而比其乘屬其右	合比屬謂次第相安習也車亦有卒伍〇比毗志反乘繩證反屬音燭
凡國之勇力之士能用五兵者屬焉掌其政令	勇力之士屬焉者選右當於中司馬法曰弓矢圍殳矛守戈㦸助凡五兵長以衞短短以救長○殳音殊
虎賁氏掌先後王而趨以卒伍	王出將虎賁士居前後雖羣行亦有局分○賁音奔先悉薦反後戸豆反將子匠反
軍旅會同亦如之舍則守王閑	舍王出所止宿處閑梐枑○梐薄禮反枑戶故反
王在國則守王宮	爲周衞
國有大故則守王門大喪亦如之	非常之難要在門○難乃旦反
及葬從遣車而哭	遣車王之魂魄所馮依○從才用反
適四方使則從士大夫	虎士從使者○使所吏反
若道路不通有徵事則奉書以使於四方	不通逢兵寇若泥水奉書徵師役也春秋隱七年冬戎伐凡伯干楚丘以歸
旅賁氏掌執戈盾來王車而趨左八人右八人車止則持輪	夾王車者其下士也下士十有六人中士爲之帥焉〇盾常準反又音允夾古治反又古協反後倣此
凡祭祀會同賔客則服而趨	服而趨夾王車趨也會同賔客王亦齊服服衮冕則此士之齊服服玄端
喪紀則衰葛執戈盾	葛葛絰武士尙輕○衰七雷反
軍旅則介而趨	介被甲
節服氏掌祭祀朝覲衮冕六人維王之大常	服衮冕者從王服也維維之以縷王旌十二旒兩兩以縷綴連旁三人持之禮天子旌曵地鄭司農云維持之
諸侯則四人其服亦如之郊祀裘冕二人執戈送逆尸從車	裘冕者亦從尸服也裘大裘也凡尸服卒者之上服從車從尸車送逆之往來春秋傳曰晉祀夏郊董伯爲尸
方相氏掌蒙熊皮黃金四目玄衣朱裳執戈揚盾帥百隷而時難以索室􁍰疫	蒙冐也冐熊皮者以驚􁍰疫癘之鬼如今魌頭也時難四時作方相氏以難郤凶惡也月令季冬命國難索瘦也○難乃多反􁍰起俱反魌音欺
大喪先匶	葬使之道〇先悉薦反匶音柩
及墓入壙以戈擊四隅􁍰方良	壙穿地中也方良罔兩也天子之椁柏黄腸爲裏而表以石焉國語曰木石之怪䕫罔兩〇壙苦晃反又音曠方音罔良音兩
大僕掌正王之服位出入王之大命	服王舉動所當衣也位立處也出大命王之敎也入大命羣臣所奏行
掌諸侯之復逆	鄭司農云復謂奏事也逆謂受下奏
王眡朝則前正位而退入亦如之	前正位而退道王王旣立退居路門左待朝畢
建路鼓于大寢之門外而掌其政	大寢路寢也其門外則內朝之中如今宮殿端門下矣政鼓節與早晏
以待達窮者與遽令聞鼓聲則速逆御僕與御庶子	鄭司農云窮謂窮冤失職則來擊此鼓以達於王若今時上變事擊鼓矣遽傳也若今時驛馬軍書當急聞者亦擊此鼓令聞此鼓聲則速逆御僕與御庶子也大僕主令此二官使速逆窮遽者玄謂達窮者謂司寇之屬朝士掌以肺石達窮民聽其辭以吿於主遽令郵驛上下程品御僕御庶子直事鼓所者大僕聞鼓聲則速逆此二官當受其事以聞〇遽其據反傳張戀反急聞如字又音問
祭祀賔客喪紀正王之服位詔灋儀贊王牲事	詔吿也牲事殺割匙載之屬
王出入則自左馭而前驅	前驅如今道引也道而居左自馭不參乘辟王也亦有車右焉〇乘繩證反辟音避
凡軍旅田役贊王鼓	王通鼓佐擊其餘面
救日月亦如之	日月食時春秋傳曰非日月之眚不鼓眚色景反
大喪始崩戒鼓傳達于四方窆亦如之	戒鼓擊鼓以警衆也故書戒爲駭鄭司農云窆謂葬下棺也春秋傳所謂日中而傰禮記謂之封皆葬下棺也音相似窆讀如慶封汜祭之汜○窆彼驗反注之封音同又皆逋鄧反傰補鄧反氾芳劒反
縣喪首服之灋于宮門	首服之法謂免髽笄緫廣狹長短之數縣其書于宮門示四方〇縣音玄免音問髽莊瓜反
掌三公孤卿之弔勞	王使往〇勞力報反下皆同
王燕飲則相其灋	相左右○相息亮反下同
王射則贊弓矢	贊謂授之受之
王眡燕朝則正位掌擯相	燕朝朝於路寢之庭王圖宗人之嘉事則燕朝
王不眡朝則辭於三公及孤卿	辭謂以王不視朝之意吿之春秋傳曰公有疾不視朔
小臣掌王之小命詔相王之小灋儀	小命時事所勑問也小法儀趨行拱揖之容
掌三公及孤卿之復逆正王之燕服位	謂燕居時也玉藻曰王卒食玄端而居
王之燕出入則前驅	燕出入若今游於諸觀苑〇觀古喚反
大祭祀朝覲沃王盥小祭祀賔客饗食賔射掌事如大僕之灋	賔射與諸侯來朝者射○盥音管
掌士大夫之弔勞凡大事佐大僕祭僕掌受命于王以眡祭祀而警戒祭祀有司糾百官之戒具	謂王有故不親祭也祭祀有司有事於祭祀者糾謂校録所當共之牲物
旣祭帥羣有司而反命以王命勞之誅其不敬者大喪復于小廟	小廟髙祖以下也始祖曰大廟春秋僖八年秋七月禘于大廟
凡祭祀王之所不與則賜之禽都家亦如之	鄭司農云王之所不與謂非郊廟尊祭祀則王不與也則賜之禽公卿自祭其先祖則賜之禽也玄謂王所不與同姓有先王之廟○與音預
凡祭祀致福者展而受之	臣有祭事必致祭肉於君所謂歸胙也展謂録視其牲體數體數者大牢則以牛左肩臂臑折九个少牢則以羊左肩七个特牲則以豕左肩五个○胙存故反臑奴報反折之舌反
御僕掌羣吏之逆及庶民之復與其弔勞	羣吏府史以下
大祭祀相盥而登	相盥者謂奉槃授巾與登謂爲主登牲體於俎特牲饋食禮主人降盥出舉入乃匙載○奉芳勇反爲于僞反
大喪持翣	翣棺飾也持之者夾蜃車〇翣所甲反蜃辰軫反
掌王之燕令	燕居時之令
以序守路鼓	序更〇更平聲
隷僕掌五寢之埽除糞洒之事	五寢五廟之寢也周天子七廟唯祧無寢詩云寢廟繹繹相連貌也前曰廟後曰寢汜埽曰埽埽席前曰拚洒灑也鄭司農云洒當爲灑玄謂論語曰子夏之門人當洒埽應對〇埽素報反除如字又直庶反糞方問反洒所賣反祧勑彫反拚方問反灑所買反
祭祀脩寢	於廟祭寢或有事焉月令凡新物先薦寢廟
王行洗乘石	鄭司農云乘石王所登上車之石也詩云有扁斯石履之卑兮謂上車所登之石〇乘如字扁邊典反
掌蹕宮中之事	宮中有事則蹕鄭司農云蹕謂止行者淸道若今時儆蹕○蹕音畢
大喪復于小寢大寢	小寢髙祖以下廟之寢也始祖曰大寢
弁師掌王之五冕皆玄冕朱裏延紐	冕服有六而言五冕者大裘之冕蓋無旒不聮數也延冕之覆在上是以名焉紐小鼻在武上笄所貫也今時冠卷當簪者廣袤以冠縰其舊象與○數所主反卷起全反簪莊林反袤音茂縰所買反與音餘
五采繅十有二就皆五采玉十有二玉笄朱紘	繅雜文之名也合五采絲爲之繩垂於延之前後各十二所謂邃延也就成也繩之毎一帀而貫五采玉十二斿則十二玉也毎就閒蓋一寸朱紘以朱組爲紘也紘一條屬兩端於武繅不言皆有不皆者此爲衮衣之冕十二斿則用玉二百八十八鷩衣之冕繅九斿用玉二百一十六毳衣之冕七斿用玉百六十八希衣之冕五斿用玉百二十玄衣之冕三斿用玉七十二○繅音早古藻字邃息遂反斿音留屬音燭鷩必滅反布張里反
諸侯之繅斿九就瑉玉三采其餘如王之事繅斿皆就玉瑱玉笄	侯當爲公字之誤也三采朱白蒼也其餘謂延紐皆玄覆朱裏與王同也出此則異繅斿皆就皆三采也毎繅九成則九旒也公之冕用玉百六十二玉瑱塞耳者故書瑉作璑鄭司農云繅當爲藻繅古字也藻今字也同物同音璑惡玉名〇侯依注音公瑉亡貧反瑱吐練反璑音無
王之皮弁會五采玉璂象邸玉笄	故書會作䯤鄭司農云讀如馬會之會謂以五采束髮也士喪禮曰􁍲用組乃笄􁍲讀與䯤同書之異耳說曰以組束髮乃著笄謂之􁍲沛國人謂反紒爲䯤璂讀如綦車轂之綦玄謂會讀如大會之會會縫中也璂讀如薄借綦之綦綦結也皮弁之縫中毎貫結五采玉十二以爲飾謂之綦詩云會弁如星又曰其弁伊綦是也邸下柢也以象骨爲之〇會古外反并䯤􁍲二字亦同或戶外反璂音其邸丁禮反著張略反紒音計綦音其縫扶用反柢丁禮反又音帝
王之弁絰弁而加環絰	弁絰王弔所服也其弁如爵弁而素所謂素冠也而加環絰環絰者大如緦之麻絰纏而不糾司服職曰凡弔事弁絰服
諸侯及孤卿大夫之冕韋弁皮弁弁絰各以其等爲之而掌其禁令	各以其等繅斿玉璂如其命數也冕則侯伯繅七就用玉九十八子男繅五就用玉五十繅玉皆三采孤繅四就用玉三十二三命之卿繅三就用玉十八再命之大夫藻再就用玉八藻玉皆朱緑韋弁皮弁則侯伯璂飾七子男璂飾五玉亦三采孤則璂飾四三命之卿璂飾三再命之大夫璂飾二玉亦二采弁絰之弁其辟積如冕繅之就然庶人弔者素委貌一命之大夫冕而無斿士變冕爲爵弁其韋弁皮弁之會無結飾弁絰之弁不辟積禁令者不得相僭踰也玉藻曰君未有命不敢即乘服不言冠弁冠弁兼於韋弁皮弁矣不言服弁服弁自天子以下無飾無等〇辟積必亦反又博歷反
司甲	闕
司兵掌五兵五盾各辨其物與其等以待軍事	五盾干櫓之屬其名未盡聞也等謂功沽上下鄭司農云五兵者戈殳㦸酋矛夷矛
及授兵從司馬之灋以頒之及其受兵輸亦如之及其用兵亦如之	從司馬之法令師旅卒兩人數所用多少也兵輸謂師還有司還兵也用兵謂出給衞守
祭祀授舞者兵	授以朱于玉戚之屬
大喪廞五兵	故書廞爲淫鄭司農云淫陳也淫讀爲廞玄謂廞興也興作明器之役器五兵也士喪禮下篇有甲胄干笮○廞虚金反興虚鷹反笮側白反
軍事建車之五兵會同亦如之	車之五兵鄭司農所云者是也步卒之五兵則無夷矛而有弓矢
司戈盾掌戈盾之物而頒之	分與授用
祭祀授旅賁殳故士戈盾授舞者兵亦如之	亦頒之也故士王族故士也與旅賁當事則衞王也殳如校長尋有四尺
軍旅會同授貳車戈盾建乘車之戈盾授旅賁及虎士戈盾	乘車王所乘車也軍旅則革路會同則金路〇乘繩證反後乘馬陪乘參乘皆準此注所乘車依字
及舍設藩盾行則斂之	舍止也藩盾盾可以藩衞者如今之扶蘇與〇與音餘
司弓矢掌六弓四弩八矢之灋辨其名物而掌其守藏與其出入	法曲直長短之數○守手又反亦如字藏才浪反
中春獻弓弩中秋獻矢箙	弓弩成於和矢箙成於堅箙盛矢器也以獸皮爲之○中音仲下同箙音服
及其頒之王弓弧弓以授射甲革椹質者夾弓庾弓以授射豻侯鳥獸者唐弓大弓以授學射者使者勞者	王弧夾庾唐大六者弓異體之名也往體寡來體多曰王弧往體多來體寡曰夾庾往體來體若一曰唐大甲革革甲也春秋傳曰蹲甲而射之質正也樹椹以爲射正射甲與椹試弓習武也豻侯五十步及射鳥獸皆近射也近射用弱弓則射大侯者用王弧射參侯者用唐大矣學射者弓用中後習强弱則易也使者勞者弓亦用中逺近可也勞者勤勞王事若晉文侯文公受王弓矢之賜者故書椹爲鞎鄭司農云椹字或爲鞎非是也圉師職曰射則充椹質又此司弓矢職曰澤共射椹質之弓矢言射椹質自有弓謂主弧弓也以此觀之言鞎質者非○射甲食亦反下以意求之椹張林反夾古洽反又古協反庾師儒相傳讀庾本或作庚豻音岸使者所吏反蹲音存又才官反參素感反易以豉反鞎戶根反一音魂或胡本反
其矢箙皆從其弓	從弓數也毎弓者一箙百矢
凡弩夾庾利攻守唐大利車戰野戰	攻城壘者與其自守者相迫近弱弩發疾也車戰野戰進退非强則不及弩無王弧王弧恒服弦往體少者使矢不疾
凡矢枉矢絜矢利火射用諸守城車戰殺矢鍭矢用諸近射田獵矰矢茀矢用諸弋射恒矢􁃠矢用諸散射	此八矢者弓弩各有四焉枉矢殺矢矰矢恒矢弓所用也絜矢鍭矢茀矢􁃠矢弩所用也枉矢者取名變星飛行有光今之飛矛是也或謂之兵矢絜矢象焉二者皆可結火以射敵守城車戰前於重後微輕行疾也殺矢言中則死鍭矢象焉鍭之言候也二者皆可以司候射敵之近者及禽獸前尤重中深而不可逺也結繳於矢謂之矰矰髙也茀矢象焉茀之言刜也二者皆可以弋飛鳥刜羅之也前於重又微輕行不低也詩云弋鳧與鴈恒矢安居之矢也􁃠矢象焉二者皆可以散射也謂禮射及習射也前後訂其行平也凡矢之制枉矢之屬五分二在前三在後殺矢之屬參分一在前二在後矰矢之屬七分三在前四在後恒矢之屬軒輖中所謂志也鄭司農云痺矢讀爲人罷短之罷玄謂􁃠讀如痺病之痺痺之言倫比○絜苦結反又音結鍭音候又音侯矰音增茀扶弗反一孚忽反􁃠方二反比同散素旦反中丁仲反下同繳音灼刜孚物反訂音亭又當定反輖音周又丁二反
天子之弓合九而成規諸侯合七而成規大夫合五而成規士合三而成規句者謂之弊弓	體往來之衰也往體寡來體多則合多往體多來體寡則合少而圜弊猶惡也句者惡則直者善矣○弊婢世反又扶滅反衰初危反圜音圎
凡祭祀共射牲之弓矢	射牲示親殺也共之○籠魯東反爲于僞反
凡亡矢者弗用則更	更償也用而棄之則不償○更音庚
繕人掌王之用弓弩矢箙矰弋抉拾	鄭司農云抉者所以縱弦也拾者所以引弦也詩云抉拾旣次詩家說或謂抉謂引弦彄也拾謂韝扞也玄謂抉挾矢時所以持弦飾也著右手巨指士喪禮曰抉用正玉棘若檡棘則天子用象骨與韛扞著左臂裏以韋爲之○抉古穴反彄苦侯反韝古侯反扞胡旦反挾子協反一音戶牒反著丁略反或直略反檡音澤與音餘
掌詔王射	吿王當射之節
贊王弓矢之事	授之受之
凡乘車充其籠箙載其弓弩	充籠箙者以矢
旣射則斂之	斂藏之也詩云彤弓弨兮受言藏之
無會計	亡敗多少不計〇會古外反下大會同後會計之類放此
槀人掌受財于職金以齎其工	齎其工者給市財用之直○齎音咨後皆同
弓六物爲三等弩四物亦如之	三等者上中下人各有所宜弓人職曰弓長六尺六寸謂之上制上士服之弓長六尺三寸謂之中制中士服之弓長六尺謂之下制下士服之弩及矢箙長短之制未聞
矢八物皆三等箙亦如之春獻素秋獻成	矢箙春作秋成
書其等以饗工	鄭司農云書工功拙髙下之等以制其饗食也玄謂饗酒肴勞之也上工作上等其饗厚下工作下等其饗薄
乘其事試其弓弩以下上其食而誅賞	鄭司農云乘計也計其事之成功也故書試爲考玄謂考之而善則上其食尤善又賞之否者反此○試音考
乃入功于司弓矢及繕人	功成
凡齎財與其出入皆在槀人以待會而攷之亡者闕之	皆在槀人者所齎工之財及弓弩矢箙出入其簿書槀人藏之闕猶除也弓弩矢箙棄亡者除之計今見在者
戎右掌戎車之兵革使	使謂王使以兵有所誅斬也春秋傳曰戰於殽晉梁弘御戎萊駒爲右戰之明日襄公縛秦囚使萊駒以戈斬之○使色吏反
詔贊王鼓	旣吿王當鼓之節又助擊之
傳王命于陳中	爲王大言之也○陳直愼反爲于僞反
會同充革車	會同王雖乘金路猶以革路從行也充之者謂居左也曲禮曰乘君之乘車不敢曠左
盟則以玉敦辟盟遂役之	鄭司農云敦器名也辟法也玄謂將㰱血者先執其器爲衆陳其載辭使心皆開辟也役之者傳敦血授當㰱者○敦音對又都愛反㰱所洽反
贊牛耳桃茢	鄭司農云贊牛耳春秋傳所謂執牛耳者故書茢爲滅杜子春云滅當爲厲玄謂尸盟者割牛耳取血助爲之及血在敦中以桃茢拂之又助之也耳者盛以珠盤尸盟者執之桃鬼所畏也茢苕帚所以掃不祥〇茢音列又音例
齊右掌祭祀會同賔客前齊車王乘則持馬行則陪乘	齊車金路王自整齊之車也前之者巳駕王未乘之時陪乘參乘謂車右也齊右與齊僕同車而有祭祀之事則兼玉路之右然則戎右兼田右與○齊側皆反下齊車齊僕同乘繩證反又音繩與音餘
凡有牲事則前馬	王見牲則拱而式居馬前卻行備驚奔也曲禮曰國君下宗廟式齊牛
道右掌前道車王出入則持馬陪乘如齊車之儀	道車象路也王行道德之車
自車上諭命于從車	自由
詔王之車儀	顧式之屬
王式則下前馬王下則以蓋從	以蓋從表尊
大馭掌馭玉路以祀及犯軷王自左馭馭下祝登受轡犯軷遂驅之	行山曰軷犯之者封土爲山象以菩芻棘柏爲神主旣祭之以車轢之而去喻無險難也春秋傳曰跋渉山川自由也王由左馭禁制馬使不行也故書軷作罰杜子春云罰當爲軷軷讀爲别異之别謂祖道轢軷磔犬也詩云載謀載惟取蕭祭脂取羝以軷詩家說曰將出祖道犯軷之祭也聘禮曰乃舍軷飲酒于其側禮家說亦謂道祭○軷蒲末反祝之又反菩音負一音倍轢音歷磔陟格反羝丁兮反舍音釋
及祭酌僕僕左執轡右祭兩軹祭軓乃飲	故書軹爲􁇷軓爲範杜子春云文當如此左不當重重非是書亦或如子春言又云􁇷當作軹軹謂兩轊也其或言軷亦非是又云軓當爲􁇶􁇶謂車軾前也或讀􁇷爲爲簪笄之笄○軹音紙軓音犯􁇷音雞重直龍反轊音衞
